source,target1,target2,method,category,type,race,gender,path,Unnamed: 9,zip_path,local_path,clip_id,faces_saved,audio_extracted,face_dir,audio_path
id00332,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00293.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00332,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00332/00293.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00332/00293.mp4,363_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/363_RealVideo-RealAudio.wav
id00365,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00078.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00365,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00365/00078.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00365/00078.mp4,364_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/364_RealVideo-RealAudio.wav
id00373,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00028.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00373,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00373/00028.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00373/00028.mp4,365_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/365_RealVideo-RealAudio.wav
id00374,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00311.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00374,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00374/00311.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00374/00311.mp4,366_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/366_RealVideo-RealAudio.wav
id00379,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00043.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00379,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00379/00043.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00379/00043.mp4,367_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/367_RealVideo-RealAudio.wav
id00395,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00420.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00395,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00395/00420.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00395/00420.mp4,368_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/368_RealVideo-RealAudio.wav
id00403,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00052.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00403,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00403/00052.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00403/00052.mp4,369_RealVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/369_RealVideo-RealAudio.wav
id00434,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00046.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00434,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00434/00046.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00434/00046.mp4,370_RealVideo-RealAudio,2,True,../data/processed/frames,../data/processed/audio/370_RealVideo-RealAudio.wav
id00484,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00202.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00484,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00484/00202.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00484/00202.mp4,371_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/371_RealVideo-RealAudio.wav
id00491,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00122.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00491,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00491/00122.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00491/00122.mp4,372_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/372_RealVideo-RealAudio.wav
id00495,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00027.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00495,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00495/00027.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00495/00027.mp4,373_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/373_RealVideo-RealAudio.wav
id00496,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00015.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00496,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00496/00015.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00496/00015.mp4,374_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/374_RealVideo-RealAudio.wav
id00569,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00239.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00569,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00569/00239.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00569/00239.mp4,375_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/375_RealVideo-RealAudio.wav
id00581,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00010.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00581,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00581/00010.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00581/00010.mp4,376_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/376_RealVideo-RealAudio.wav
id00589,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00130.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00589,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00589/00130.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00589/00130.mp4,377_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/377_RealVideo-RealAudio.wav
id00591,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00001.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00591,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00591/00001.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00591/00001.mp4,378_RealVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/378_RealVideo-RealAudio.wav
id00633,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00088.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00633,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00633/00088.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00633/00088.mp4,379_RealVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/379_RealVideo-RealAudio.wav
id00634,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00078.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00634,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00634/00078.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00634/00078.mp4,380_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/380_RealVideo-RealAudio.wav
id00735,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00037.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00735,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00735/00037.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00735/00037.mp4,381_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/381_RealVideo-RealAudio.wav
id00806,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00005.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00806,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00806/00005.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00806/00005.mp4,382_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/382_RealVideo-RealAudio.wav
id00813,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00169.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00813,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00813/00169.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00813/00169.mp4,383_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/383_RealVideo-RealAudio.wav
id00823,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00125.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00823,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00823/00125.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00823/00125.mp4,384_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/384_RealVideo-RealAudio.wav
id00826,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00065.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00826,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00826/00065.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00826/00065.mp4,385_RealVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/385_RealVideo-RealAudio.wav
id00897,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00005.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id00897,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00897/00005.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00897/00005.mp4,386_RealVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/386_RealVideo-RealAudio.wav
id01001,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00086.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id01001,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id01001/00086.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id01001/00086.mp4,387_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/387_RealVideo-RealAudio.wav
id01002,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00043.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id01002,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id01002/00043.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id01002/00043.mp4,388_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/388_RealVideo-RealAudio.wav
id01018,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00072.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id01018,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id01018/00072.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id01018/00072.mp4,389_RealVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/389_RealVideo-RealAudio.wav
id03371,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00430.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id03371,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03371/00430.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03371/00430.mp4,390_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/390_RealVideo-RealAudio.wav
id03589,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00002.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id03589,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03589/00002.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03589/00002.mp4,391_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/391_RealVideo-RealAudio.wav
id03620,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00081.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id03620,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03620/00081.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03620/00081.mp4,392_RealVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/392_RealVideo-RealAudio.wav
id03649,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00001.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id03649,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03649/00001.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03649/00001.mp4,393_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/393_RealVideo-RealAudio.wav
id03716,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00040.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id03716,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03716/00040.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03716/00040.mp4,395_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/395_RealVideo-RealAudio.wav
id03816,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00093.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id03816,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03816/00093.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03816/00093.mp4,396_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/396_RealVideo-RealAudio.wav
id03844,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00028.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id03844,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03844/00028.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03844/00028.mp4,397_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/397_RealVideo-RealAudio.wav
id03858,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00092.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id03858,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03858/00092.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03858/00092.mp4,398_RealVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/398_RealVideo-RealAudio.wav
id03941,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00021.mp4,FakeAVCeleb/RealVideo-RealAudio/Caucasian (European)/women/id03941,FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03941/00021.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id03941/00021.mp4,399_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/399_RealVideo-RealAudio.wav
id00032,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00028.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00032,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00032/00028.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00032/00028.mp4,400_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/400_RealVideo-RealAudio.wav
id00033,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00276.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00033,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00033/00276.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00033/00276.mp4,401_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/401_RealVideo-RealAudio.wav
id00078,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00114.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00078,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00078/00114.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00078/00114.mp4,402_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/402_RealVideo-RealAudio.wav
id00082,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00052.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00082,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00082/00052.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00082/00052.mp4,403_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/403_RealVideo-RealAudio.wav
id00103,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00241.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00103,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00103/00241.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00103/00241.mp4,404_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/404_RealVideo-RealAudio.wav
id00350,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00015.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00350,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00350/00015.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00350/00015.mp4,405_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/405_RealVideo-RealAudio.wav
id00414,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00052.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00414,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00414/00052.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00414/00052.mp4,406_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/406_RealVideo-RealAudio.wav
id00459,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00382.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00459,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00459/00382.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00459/00382.mp4,407_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/407_RealVideo-RealAudio.wav
id00685,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00146.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00685,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00685/00146.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00685/00146.mp4,408_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/408_RealVideo-RealAudio.wav
id00732,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00118.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00732,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00732/00118.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00732/00118.mp4,409_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/409_RealVideo-RealAudio.wav
id00745,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00165.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00745,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00745/00165.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00745/00165.mp4,410_RealVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/410_RealVideo-RealAudio.wav
id00769,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00015.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00769,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00769/00015.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00769/00015.mp4,411_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/411_RealVideo-RealAudio.wav
id00773,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00038.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00773,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00773/00038.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00773/00038.mp4,412_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/412_RealVideo-RealAudio.wav
id00816,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00118.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00816,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00816/00118.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00816/00118.mp4,413_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/413_RealVideo-RealAudio.wav
id00857,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00347.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00857,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00857/00347.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00857/00347.mp4,414_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/414_RealVideo-RealAudio.wav
id00860,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00154.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id00860,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00860/00154.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id00860/00154.mp4,415_RealVideo-RealAudio,3,True,../data/processed/frames,../data/processed/audio/415_RealVideo-RealAudio.wav
id03180,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00039.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id03180,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03180/00039.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03180/00039.mp4,416_RealVideo-RealAudio,3,True,../data/processed/frames,../data/processed/audio/416_RealVideo-RealAudio.wav
id03344,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00114.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id03344,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03344/00114.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03344/00114.mp4,417_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/417_RealVideo-RealAudio.wav
id03599,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00072.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id03599,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03599/00072.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03599/00072.mp4,418_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/418_RealVideo-RealAudio.wav
id03945,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00063.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id03945,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03945/00063.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id03945/00063.mp4,419_RealVideo-RealAudio,1,True,../data/processed/frames,../data/processed/audio/419_RealVideo-RealAudio.wav
id04526,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00317.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id04526,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04526/00317.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04526/00317.mp4,420_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/420_RealVideo-RealAudio.wav
id04537,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00083.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id04537,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04537/00083.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04537/00083.mp4,421_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/421_RealVideo-RealAudio.wav
id04554,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00118.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id04554,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04554/00118.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04554/00118.mp4,422_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/422_RealVideo-RealAudio.wav
id04560,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00195.mp4,FakeAVCeleb/RealVideo-RealAudio/Asian (South)/men/id04560,FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04560/00195.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04560/00195.mp4,423_RealVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/423_RealVideo-RealAudio.wav
